,Area,Year,Item,Element Code,Unit,value
186436,Eastern Asia,2021-01-01,Oil palm fruit,5419,hg/ha,131635.0
186437,Eastern Asia,2021-01-01,Oil palm fruit,5510,tonnes,665868.76
251697,Land Locked Developing Countries,1961-01-01,Oil palm fruit,5312,ha,11500.0
251698,Land Locked Developing Countries,1961-01-01,Oil palm fruit,5419,hg/ha,85217.0
251699,Land Locked Developing Countries,1961-01-01,Oil palm fruit,5510,tonnes,98000.0
252023,Land Locked Developing Countries,1962-01-01,Oil palm fruit,5312,ha,11700.0
252024,Land Locked Developing Countries,1962-01-01,Oil palm fruit,5419,hg/ha,85470.0
252025,Land Locked Developing Countries,1962-01-01,Oil palm fruit,5510,tonnes,100000.0
252349,Land Locked Developing Countries,1963-01-01,Oil palm fruit,5312,ha,11700.0
252350,Land Locked Developing Countries,1963-01-01,Oil palm fruit,5419,hg/ha,85470.0
252351,Land Locked Developing Countries,1963-01-01,Oil palm fruit,5510,tonnes,100000.0
252675,Land Locked Developing Countries,1964-01-01,Oil palm fruit,5312,ha,14300.0
252676,Land Locked Developing Countries,1964-01-01,Oil palm fruit,5419,hg/ha,85315.0
252677,Land Locked Developing Countries,1964-01-01,Oil palm fruit,5510,tonnes,122000.0
253001,Land Locked Developing Countries,1965-01-01,Oil palm fruit,5312,ha,16600.0
253002,Land Locked Developing Countries,1965-01-01,Oil palm fruit,5419,hg/ha,86747.0
253003,Land Locked Developing Countries,1965-01-01,Oil palm fruit,5510,tonnes,144000.0
253327,Land Locked Developing Countries,1966-01-01,Oil palm fruit,5312,ha,21800.0
253328,Land Locked Developing Countries,1966-01-01,Oil palm fruit,5419,hg/ha,84862.0
253329,Land Locked Developing Countries,1966-01-01,Oil palm fruit,5510,tonnes,185000.0
253656,Land Locked Developing Countries,1967-01-01,Oil palm fruit,5312,ha,18800.0
253657,Land Locked Developing Countries,1967-01-01,Oil palm fruit,5419,hg/ha,85638.0
253658,Land Locked Developing Countries,1967-01-01,Oil palm fruit,5510,tonnes,161000.0
253985,Land Locked Developing Countries,1968-01-01,Oil palm fruit,5312,ha,21400.0
253986,Land Locked Developing Countries,1968-01-01,Oil palm fruit,5419,hg/ha,85514.0
253987,Land Locked Developing Countries,1968-01-01,Oil palm fruit,5510,tonnes,183000.0
254315,Land Locked Developing Countries,1969-01-01,Oil palm fruit,5312,ha,22500.0
254316,Land Locked Developing Countries,1969-01-01,Oil palm fruit,5419,hg/ha,87556.0
254317,Land Locked Developing Countries,1969-01-01,Oil palm fruit,5510,tonnes,197000.0
254645,Land Locked Developing Countries,1970-01-01,Oil palm fruit,5312,ha,26000.0
254646,Land Locked Developing Countries,1970-01-01,Oil palm fruit,5419,hg/ha,87538.0
254647,Land Locked Developing Countries,1970-01-01,Oil palm fruit,5510,tonnes,227600.0
254975,Land Locked Developing Countries,1971-01-01,Oil palm fruit,5312,ha,31700.0
254976,Land Locked Developing Countries,1971-01-01,Oil palm fruit,5419,hg/ha,87035.0
254977,Land Locked Developing Countries,1971-01-01,Oil palm fruit,5510,tonnes,275900.0
255305,Land Locked Developing Countries,1972-01-01,Oil palm fruit,5312,ha,29400.0
255306,Land Locked Developing Countries,1972-01-01,Oil palm fruit,5419,hg/ha,87993.0
255307,Land Locked Developing Countries,1972-01-01,Oil palm fruit,5510,tonnes,258700.0
255635,Land Locked Developing Countries,1973-01-01,Oil palm fruit,5312,ha,23300.0
255636,Land Locked Developing Countries,1973-01-01,Oil palm fruit,5419,hg/ha,88884.0
255637,Land Locked Developing Countries,1973-01-01,Oil palm fruit,5510,tonnes,207100.0
255965,Land Locked Developing Countries,1974-01-01,Oil palm fruit,5312,ha,29000.0
255966,Land Locked Developing Countries,1974-01-01,Oil palm fruit,5419,hg/ha,88172.0
255967,Land Locked Developing Countries,1974-01-01,Oil palm fruit,5510,tonnes,255700.0
256297,Land Locked Developing Countries,1975-01-01,Oil palm fruit,5312,ha,26000.0
256298,Land Locked Developing Countries,1975-01-01,Oil palm fruit,5419,hg/ha,87923.0
256299,Land Locked Developing Countries,1975-01-01,Oil palm fruit,5510,tonnes,228600.0
256636,Land Locked Developing Countries,1976-01-01,Oil palm fruit,5312,ha,26700.0
256637,Land Locked Developing Countries,1976-01-01,Oil palm fruit,5419,hg/ha,88240.0
256638,Land Locked Developing Countries,1976-01-01,Oil palm fruit,5510,tonnes,235600.0
256977,Land Locked Developing Countries,1977-01-01,Oil palm fruit,5312,ha,30900.0
256978,Land Locked Developing Countries,1977-01-01,Oil palm fruit,5419,hg/ha,89159.0
256979,Land Locked Developing Countries,1977-01-01,Oil palm fruit,5510,tonnes,275500.0
257321,Land Locked Developing Countries,1978-01-01,Oil palm fruit,5312,ha,21400.0
257322,Land Locked Developing Countries,1978-01-01,Oil palm fruit,5419,hg/ha,91589.0
257323,Land Locked Developing Countries,1978-01-01,Oil palm fruit,5510,tonnes,196000.0
257665,Land Locked Developing Countries,1979-01-01,Oil palm fruit,5312,ha,27600.0
257666,Land Locked Developing Countries,1979-01-01,Oil palm fruit,5419,hg/ha,86196.0
257667,Land Locked Developing Countries,1979-01-01,Oil palm fruit,5510,tonnes,237900.0
258018,Land Locked Developing Countries,1980-01-01,Oil palm fruit,5312,ha,27700.0
258019,Land Locked Developing Countries,1980-01-01,Oil palm fruit,5419,hg/ha,86282.0
258020,Land Locked Developing Countries,1980-01-01,Oil palm fruit,5510,tonnes,239000.0
258371,Land Locked Developing Countries,1981-01-01,Oil palm fruit,5312,ha,22200.0
258372,Land Locked Developing Countries,1981-01-01,Oil palm fruit,5419,hg/ha,86486.0
258373,Land Locked Developing Countries,1981-01-01,Oil palm fruit,5510,tonnes,192000.0
258725,Land Locked Developing Countries,1982-01-01,Oil palm fruit,5312,ha,35200.0
258726,Land Locked Developing Countries,1982-01-01,Oil palm fruit,5419,hg/ha,85795.0
258727,Land Locked Developing Countries,1982-01-01,Oil palm fruit,5510,tonnes,302000.0
259079,Land Locked Developing Countries,1983-01-01,Oil palm fruit,5312,ha,21200.0
259080,Land Locked Developing Countries,1983-01-01,Oil palm fruit,5419,hg/ha,88208.0
259081,Land Locked Developing Countries,1983-01-01,Oil palm fruit,5510,tonnes,187000.0
259437,Land Locked Developing Countries,1984-01-01,Oil palm fruit,5312,ha,30200.0
259438,Land Locked Developing Countries,1984-01-01,Oil palm fruit,5419,hg/ha,88411.0
259439,Land Locked Developing Countries,1984-01-01,Oil palm fruit,5510,tonnes,267000.0
259798,Land Locked Developing Countries,1985-01-01,Oil palm fruit,5312,ha,29250.0
259799,Land Locked Developing Countries,1985-01-01,Oil palm fruit,5419,hg/ha,89915.0
259800,Land Locked Developing Countries,1985-01-01,Oil palm fruit,5510,tonnes,263000.0
260159,Land Locked Developing Countries,1986-01-01,Oil palm fruit,5312,ha,29250.0
260160,Land Locked Developing Countries,1986-01-01,Oil palm fruit,5419,hg/ha,96752.0
260161,Land Locked Developing Countries,1986-01-01,Oil palm fruit,5510,tonnes,283000.0
260521,Land Locked Developing Countries,1987-01-01,Oil palm fruit,5312,ha,26850.0
260522,Land Locked Developing Countries,1987-01-01,Oil palm fruit,5419,hg/ha,98063.0
260523,Land Locked Developing Countries,1987-01-01,Oil palm fruit,5510,tonnes,263300.0
260883,Land Locked Developing Countries,1988-01-01,Oil palm fruit,5312,ha,26850.0
260884,Land Locked Developing Countries,1988-01-01,Oil palm fruit,5419,hg/ha,98175.0
260885,Land Locked Developing Countries,1988-01-01,Oil palm fruit,5510,tonnes,263600.0
261245,Land Locked Developing Countries,1989-01-01,Oil palm fruit,5312,ha,26850.0
261246,Land Locked Developing Countries,1989-01-01,Oil palm fruit,5419,hg/ha,96946.0
261247,Land Locked Developing Countries,1989-01-01,Oil palm fruit,5510,tonnes,260300.0
261618,Land Locked Developing Countries,1990-01-01,Oil palm fruit,5312,ha,26850.0
261619,Land Locked Developing Countries,1990-01-01,Oil palm fruit,5419,hg/ha,98399.0
261620,Land Locked Developing Countries,1990-01-01,Oil palm fruit,5510,tonnes,264200.0
262015,Land Locked Developing Countries,1991-01-01,Oil palm fruit,5312,ha,26850.0
262016,Land Locked Developing Countries,1991-01-01,Oil palm fruit,5419,hg/ha,94786.0
262017,Land Locked Developing Countries,1991-01-01,Oil palm fruit,5510,tonnes,254500.0
262438,Land Locked Developing Countries,1992-01-01,Oil palm fruit,5312,ha,25850.0
262439,Land Locked Developing Countries,1992-01-01,Oil palm fruit,5419,hg/ha,94739.0
262440,Land Locked Developing Countries,1992-01-01,Oil palm fruit,5510,tonnes,244900.0
262881,Land Locked Developing Countries,1993-01-01,Oil palm fruit,5312,ha,24950.0
262882,Land Locked Developing Countries,1993-01-01,Oil palm fruit,5419,hg/ha,95992.0
262883,Land Locked Developing Countries,1993-01-01,Oil palm fruit,5510,tonnes,239500.0
263324,Land Locked Developing Countries,1994-01-01,Oil palm fruit,5312,ha,24950.0
263325,Land Locked Developing Countries,1994-01-01,Oil palm fruit,5419,hg/ha,95391.0
263326,Land Locked Developing Countries,1994-01-01,Oil palm fruit,5510,tonnes,238000.0
263767,Land Locked Developing Countries,1995-01-01,Oil palm fruit,5312,ha,17250.0
263768,Land Locked Developing Countries,1995-01-01,Oil palm fruit,5419,hg/ha,95072.0
263769,Land Locked Developing Countries,1995-01-01,Oil palm fruit,5510,tonnes,164000.0
264210,Land Locked Developing Countries,1996-01-01,Oil palm fruit,5312,ha,17250.0
264211,Land Locked Developing Countries,1996-01-01,Oil palm fruit,5419,hg/ha,95362.0
264212,Land Locked Developing Countries,1996-01-01,Oil palm fruit,5510,tonnes,164500.0
264653,Land Locked Developing Countries,1997-01-01,Oil palm fruit,5312,ha,17250.0
264654,Land Locked Developing Countries,1997-01-01,Oil palm fruit,5419,hg/ha,95652.0
264655,Land Locked Developing Countries,1997-01-01,Oil palm fruit,5510,tonnes,165000.0
265102,Land Locked Developing Countries,1998-01-01,Oil palm fruit,5312,ha,17250.0
265103,Land Locked Developing Countries,1998-01-01,Oil palm fruit,5419,hg/ha,95362.0
265104,Land Locked Developing Countries,1998-01-01,Oil palm fruit,5510,tonnes,164500.0
265551,Land Locked Developing Countries,1999-01-01,Oil palm fruit,5312,ha,18750.0
265552,Land Locked Developing Countries,1999-01-01,Oil palm fruit,5419,hg/ha,92800.0
265553,Land Locked Developing Countries,1999-01-01,Oil palm fruit,5510,tonnes,174000.0
266000,Land Locked Developing Countries,2000-01-01,Oil palm fruit,5312,ha,18200.0
266001,Land Locked Developing Countries,2000-01-01,Oil palm fruit,5419,hg/ha,92308.0
266002,Land Locked Developing Countries,2000-01-01,Oil palm fruit,5510,tonnes,168000.0
266449,Land Locked Developing Countries,2001-01-01,Oil palm fruit,5312,ha,17950.0
266450,Land Locked Developing Countries,2001-01-01,Oil palm fruit,5419,hg/ha,91643.0
266451,Land Locked Developing Countries,2001-01-01,Oil palm fruit,5510,tonnes,164500.0
266898,Land Locked Developing Countries,2002-01-01,Oil palm fruit,5312,ha,18100.0
266899,Land Locked Developing Countries,2002-01-01,Oil palm fruit,5419,hg/ha,91989.0
266900,Land Locked Developing Countries,2002-01-01,Oil palm fruit,5510,tonnes,166500.0
267347,Land Locked Developing Countries,2003-01-01,Oil palm fruit,5312,ha,18500.0
267348,Land Locked Developing Countries,2003-01-01,Oil palm fruit,5419,hg/ha,91622.0
267349,Land Locked Developing Countries,2003-01-01,Oil palm fruit,5510,tonnes,169500.0
267799,Land Locked Developing Countries,2004-01-01,Oil palm fruit,5312,ha,18800.0
267800,Land Locked Developing Countries,2004-01-01,Oil palm fruit,5419,hg/ha,92372.0
267801,Land Locked Developing Countries,2004-01-01,Oil palm fruit,5510,tonnes,173660.0
268251,Land Locked Developing Countries,2005-01-01,Oil palm fruit,5312,ha,19930.0
268252,Land Locked Developing Countries,2005-01-01,Oil palm fruit,5419,hg/ha,92890.0
268253,Land Locked Developing Countries,2005-01-01,Oil palm fruit,5510,tonnes,185130.0
268703,Land Locked Developing Countries,2006-01-01,Oil palm fruit,5312,ha,21630.0
268704,Land Locked Developing Countries,2006-01-01,Oil palm fruit,5419,hg/ha,94027.0
268705,Land Locked Developing Countries,2006-01-01,Oil palm fruit,5510,tonnes,203380.0
269154,Land Locked Developing Countries,2007-01-01,Oil palm fruit,5312,ha,26000.0
269155,Land Locked Developing Countries,2007-01-01,Oil palm fruit,5419,hg/ha,94712.0
269156,Land Locked Developing Countries,2007-01-01,Oil palm fruit,5510,tonnes,246250.0
269605,Land Locked Developing Countries,2008-01-01,Oil palm fruit,5312,ha,26400.0
269606,Land Locked Developing Countries,2008-01-01,Oil palm fruit,5419,hg/ha,95422.0
269607,Land Locked Developing Countries,2008-01-01,Oil palm fruit,5510,tonnes,251914.0
270057,Land Locked Developing Countries,2009-01-01,Oil palm fruit,5312,ha,26220.0
270058,Land Locked Developing Countries,2009-01-01,Oil palm fruit,5419,hg/ha,95805.0
270059,Land Locked Developing Countries,2009-01-01,Oil palm fruit,5510,tonnes,251200.0
270509,Land Locked Developing Countries,2010-01-01,Oil palm fruit,5312,ha,25025.0
270510,Land Locked Developing Countries,2010-01-01,Oil palm fruit,5419,hg/ha,96192.0
270511,Land Locked Developing Countries,2010-01-01,Oil palm fruit,5510,tonnes,240721.0
270963,Land Locked Developing Countries,2011-01-01,Oil palm fruit,5312,ha,23630.0
270964,Land Locked Developing Countries,2011-01-01,Oil palm fruit,5419,hg/ha,96064.0
270965,Land Locked Developing Countries,2011-01-01,Oil palm fruit,5510,tonnes,227000.0
271417,Land Locked Developing Countries,2012-01-01,Oil palm fruit,5312,ha,23830.0
271418,Land Locked Developing Countries,2012-01-01,Oil palm fruit,5419,hg/ha,96307.0
271419,Land Locked Developing Countries,2012-01-01,Oil palm fruit,5510,tonnes,229500.0
271871,Land Locked Developing Countries,2013-01-01,Oil palm fruit,5312,ha,24550.0
271872,Land Locked Developing Countries,2013-01-01,Oil palm fruit,5419,hg/ha,96456.0
271873,Land Locked Developing Countries,2013-01-01,Oil palm fruit,5510,tonnes,236800.0
272325,Land Locked Developing Countries,2014-01-01,Oil palm fruit,5312,ha,25317.0
272326,Land Locked Developing Countries,2014-01-01,Oil palm fruit,5419,hg/ha,96213.0
272327,Land Locked Developing Countries,2014-01-01,Oil palm fruit,5510,tonnes,243582.55
272779,Land Locked Developing Countries,2015-01-01,Oil palm fruit,5312,ha,25471.0
272780,Land Locked Developing Countries,2015-01-01,Oil palm fruit,5419,hg/ha,96004.0
272781,Land Locked Developing Countries,2015-01-01,Oil palm fruit,5510,tonnes,244533.64
273233,Land Locked Developing Countries,2016-01-01,Oil palm fruit,5312,ha,25339.0
273234,Land Locked Developing Countries,2016-01-01,Oil palm fruit,5419,hg/ha,95675.0
273235,Land Locked Developing Countries,2016-01-01,Oil palm fruit,5510,tonnes,242430.06
273687,Land Locked Developing Countries,2017-01-01,Oil palm fruit,5312,ha,25188.0
273688,Land Locked Developing Countries,2017-01-01,Oil palm fruit,5419,hg/ha,95275.0
273689,Land Locked Developing Countries,2017-01-01,Oil palm fruit,5510,tonnes,239974.2
274144,Land Locked Developing Countries,2018-01-01,Oil palm fruit,5312,ha,25244.0
274145,Land Locked Developing Countries,2018-01-01,Oil palm fruit,5419,hg/ha,97145.0
274146,Land Locked Developing Countries,2018-01-01,Oil palm fruit,5510,tonnes,245237.59
274601,Land Locked Developing Countries,2019-01-01,Oil palm fruit,5312,ha,25417.0
274602,Land Locked Developing Countries,2019-01-01,Oil palm fruit,5419,hg/ha,95541.0
274603,Land Locked Developing Countries,2019-01-01,Oil palm fruit,5510,tonnes,242840.17
275058,Land Locked Developing Countries,2020-01-01,Oil palm fruit,5312,ha,25463.0
275059,Land Locked Developing Countries,2020-01-01,Oil palm fruit,5419,hg/ha,95445.0
275060,Land Locked Developing Countries,2020-01-01,Oil palm fruit,5510,tonnes,243030.91
275500,Land Locked Developing Countries,2021-01-01,Oil palm fruit,5312,ha,25384.0
275501,Land Locked Developing Countries,2021-01-01,Oil palm fruit,5419,hg/ha,96010.0
275502,Land Locked Developing Countries,2021-01-01,Oil palm fruit,5510,tonnes,243711.77
275878,Least Developed Countries,1961-01-01,Oil palm fruit,5312,ha,596125.0
275879,Least Developed Countries,1961-01-01,Oil palm fruit,5419,hg/ha,57882.0
275880,Least Developed Countries,1961-01-01,Oil palm fruit,5510,tonnes,3450500.0
276229,Least Developed Countries,1962-01-01,Oil palm fruit,5312,ha,590525.0
276230,Least Developed Countries,1962-01-01,Oil palm fruit,5419,hg/ha,58008.0
276231,Least Developed Countries,1962-01-01,Oil palm fruit,5510,tonnes,3425524.0
276580,Least Developed Countries,1963-01-01,Oil palm fruit,5312,ha,569655.0
276581,Least Developed Countries,1963-01-01,Oil palm fruit,5419,hg/ha,57617.0
276582,Least Developed Countries,1963-01-01,Oil palm fruit,5510,tonnes,3282200.0
276931,Least Developed Countries,1964-01-01,Oil palm fruit,5312,ha,552655.0
276932,Least Developed Countries,1964-01-01,Oil palm fruit,5419,hg/ha,57197.0
276933,Least Developed Countries,1964-01-01,Oil palm fruit,5510,tonnes,3161000.0
277282,Least Developed Countries,1965-01-01,Oil palm fruit,5312,ha,504105.0
277283,Least Developed Countries,1965-01-01,Oil palm fruit,5419,hg/ha,55863.0
277284,Least Developed Countries,1965-01-01,Oil palm fruit,5510,tonnes,2816100.0
277633,Least Developed Countries,1966-01-01,Oil palm fruit,5312,ha,509305.0
277634,Least Developed Countries,1966-01-01,Oil palm fruit,5419,hg/ha,56157.0
277635,Least Developed Countries,1966-01-01,Oil palm fruit,5510,tonnes,2860100.0
277984,Least Developed Countries,1967-01-01,Oil palm fruit,5312,ha,536225.0
277985,Least Developed Countries,1967-01-01,Oil palm fruit,5419,hg/ha,57040.0
277986,Least Developed Countries,1967-01-01,Oil palm fruit,5510,tonnes,3058650.0
278337,Least Developed Countries,1968-01-01,Oil palm fruit,5312,ha,584205.0
278338,Least Developed Countries,1968-01-01,Oil palm fruit,5419,hg/ha,57813.0
278339,Least Developed Countries,1968-01-01,Oil palm fruit,5510,tonnes,3377450.0
278690,Least Developed Countries,1969-01-01,Oil palm fruit,5312,ha,591160.0
278691,Least Developed Countries,1969-01-01,Oil palm fruit,5419,hg/ha,58176.0
278692,Least Developed Countries,1969-01-01,Oil palm fruit,5510,tonnes,3439160.0
279043,Least Developed Countries,1970-01-01,Oil palm fruit,5312,ha,578510.0
279044,Least Developed Countries,1970-01-01,Oil palm fruit,5419,hg/ha,57717.0
279045,Least Developed Countries,1970-01-01,Oil palm fruit,5510,tonnes,3339000.0
279396,Least Developed Countries,1971-01-01,Oil palm fruit,5312,ha,577690.0
279397,Least Developed Countries,1971-01-01,Oil palm fruit,5419,hg/ha,58230.0
279398,Least Developed Countries,1971-01-01,Oil palm fruit,5510,tonnes,3363900.0
279749,Least Developed Countries,1972-01-01,Oil palm fruit,5312,ha,566740.0
279750,Least Developed Countries,1972-01-01,Oil palm fruit,5419,hg/ha,57581.0
279751,Least Developed Countries,1972-01-01,Oil palm fruit,5510,tonnes,3263350.0
280102,Least Developed Countries,1973-01-01,Oil palm fruit,5312,ha,555260.0
280103,Least Developed Countries,1973-01-01,Oil palm fruit,5419,hg/ha,56898.0
280104,Least Developed Countries,1973-01-01,Oil palm fruit,5510,tonnes,3159300.0
280455,Least Developed Countries,1974-01-01,Oil palm fruit,5312,ha,553670.0
280456,Least Developed Countries,1974-01-01,Oil palm fruit,5419,hg/ha,57360.0
280457,Least Developed Countries,1974-01-01,Oil palm fruit,5510,tonnes,3175830.0
280810,Least Developed Countries,1975-01-01,Oil palm fruit,5312,ha,553050.0
280811,Least Developed Countries,1975-01-01,Oil palm fruit,5419,hg/ha,57528.0
280812,Least Developed Countries,1975-01-01,Oil palm fruit,5510,tonnes,3181600.0
281170,Least Developed Countries,1976-01-01,Oil palm fruit,5312,ha,544659.0
281171,Least Developed Countries,1976-01-01,Oil palm fruit,5419,hg/ha,57433.0
281172,Least Developed Countries,1976-01-01,Oil palm fruit,5510,tonnes,3128150.0
281532,Least Developed Countries,1977-01-01,Oil palm fruit,5312,ha,541964.0
281533,Least Developed Countries,1977-01-01,Oil palm fruit,5419,hg/ha,57209.0
281534,Least Developed Countries,1977-01-01,Oil palm fruit,5510,tonnes,3100535.0
281895,Least Developed Countries,1978-01-01,Oil palm fruit,5312,ha,539894.0
281896,Least Developed Countries,1978-01-01,Oil palm fruit,5419,hg/ha,57763.0
281897,Least Developed Countries,1978-01-01,Oil palm fruit,5510,tonnes,3118616.0
282258,Least Developed Countries,1979-01-01,Oil palm fruit,5312,ha,553636.0
282259,Least Developed Countries,1979-01-01,Oil palm fruit,5419,hg/ha,55407.0
282260,Least Developed Countries,1979-01-01,Oil palm fruit,5510,tonnes,3067508.0
282623,Least Developed Countries,1980-01-01,Oil palm fruit,5312,ha,559035.0
282624,Least Developed Countries,1980-01-01,Oil palm fruit,5419,hg/ha,54610.0
282625,Least Developed Countries,1980-01-01,Oil palm fruit,5510,tonnes,3052868.0
282988,Least Developed Countries,1981-01-01,Oil palm fruit,5312,ha,562355.0
282989,Least Developed Countries,1981-01-01,Oil palm fruit,5419,hg/ha,54911.0
282990,Least Developed Countries,1981-01-01,Oil palm fruit,5510,tonnes,3087968.0
283353,Least Developed Countries,1982-01-01,Oil palm fruit,5312,ha,568882.0
283354,Least Developed Countries,1982-01-01,Oil palm fruit,5419,hg/ha,53864.0
283355,Least Developed Countries,1982-01-01,Oil palm fruit,5510,tonnes,3064216.0
283718,Least Developed Countries,1983-01-01,Oil palm fruit,5312,ha,569252.0
283719,Least Developed Countries,1983-01-01,Oil palm fruit,5419,hg/ha,52589.0
283720,Least Developed Countries,1983-01-01,Oil palm fruit,5510,tonnes,2993617.0
284083,Least Developed Countries,1984-01-01,Oil palm fruit,5312,ha,576350.0
284084,Least Developed Countries,1984-01-01,Oil palm fruit,5419,hg/ha,53001.0
284085,Least Developed Countries,1984-01-01,Oil palm fruit,5510,tonnes,3054715.0
284450,Least Developed Countries,1985-01-01,Oil palm fruit,5312,ha,572366.0
284451,Least Developed Countries,1985-01-01,Oil palm fruit,5419,hg/ha,52366.0
284452,Least Developed Countries,1985-01-01,Oil palm fruit,5510,tonnes,2997251.0
